,ID GS1,Clacom,Nombre Clacom,Nombre GS1,
,10002236,421011703,PORTASERVILLETAS, Adornos para cada estación (no eléctricos),
,10002236,421011704,INDIVIDUALES, Adornos para cada estación (no eléctricos),
,10002236,421011705,MANTELES, Adornos para cada estación (no eléctricos),
,10002236,421011706,CARPETAS, Adornos para cada estación (no eléctricos),
,10002236,421011707,SENDEROS / CAMINOS, Adornos para cada estación (no eléctricos),
,10002236,421011708,MANTELES DESECHABLES, Adornos para cada estación (no eléctricos),
,,4210118,TEXTIL COCINA,,
,10002236,421011801,PANOS DE COCINA, Adornos para cada estación (no eléctricos),
,10002236,421011802,DELANTALES, Adornos para cada estación (no eléctricos),
,10002236,421011803,TOMA OLLAS Y GUANTES, Adornos para cada estación (no eléctricos),
,10002236,421011804,OTROS, Adornos para cada estación (no eléctricos),
,,4210119,TEXTIL DECORACION BANO,,
,10002236,421011901,DISPENSADOR JABON, Adornos para cada estación (no eléctricos),
,10002236,421011902,JUEGOS DE BANO TEXTIL, Adornos para cada estación (no eléctricos),
,10002236,421011903,TOALLAS, Adornos para cada estación (no eléctricos),
,,4210120,MENAJE,,
,10002236,421012001,ACCESORIOS DE SERVIR, Adornos para cada estación (no eléctricos),
,10002236,421012002,CONTENEDORES, Adornos para cada estación (no eléctricos),
,10002236,421012003,CUBIERTOS, Adornos para cada estación (no eléctricos),
,10002236,421012004,OLLAS SARTENES CACEROLAS, Adornos para cada estación (no eléctricos),
,10002236,421012005,UTENSILIOS Y MANIPULADORES, Adornos para cada estación (no eléctricos),
,10002236,421012006,VAJILLAS Y PIEZA SUELTA VAJILLAS, Adornos para cada estación (no eléctricos),
,10002236,421012007,VASOS Y COPAS, Adornos para cada estación (no eléctricos),
,10002236,421012008,MUGS, Adornos para cada estación (no eléctricos),
,10002236,421012009,VARIOS, Adornos para cada estación (no eléctricos),
,10002236,421012010,MELAMINA, Adornos para cada estación (no eléctricos),
,10002236,421012011,GALLETEROS, Adornos para cada estación (no eléctricos),
,,4210121,ANIMACIONES,,
,10002237,421012101,MUNECOS DE PELUCHE Y TELA, Adornos para cada estación (eléctricos),
,10002237,421012102,VILLAS Y CASAS, Adornos para cada estación (eléctricos),
,10002237,421012103,FAROLES ANIMADOS, Adornos para cada estación (eléctricos),
,10002237,421012104,TRENES, Adornos para cada estación (eléctricos),
,10002237,421012105,ACCESORIOS DE VILLAS Y CASAS, Adornos para cada estación (eléctricos),
,,4210122,FIGURAS DECORATIVAS,,
,10002236,421012201,FIGURAS CERAMICA, Adornos para cada estación (no eléctricos),
,10002236,421012202,FIGURAS TELA, Adornos para cada estación (no eléctricos),
,10002236,421012203,FIGURAS POLYRESINA, Adornos para cada estación (no eléctricos),
,10002236,421012204,FIGURAS METALICAS, Adornos para cada estación (no eléctricos),
,10002236,421012205,FIGURAS EXTENSIBLES, Adornos para cada estación (no eléctricos),
,10002236,421012206,PELUCHES, Adornos para cada estación (no eléctricos),
,,42103,EVENTOS ESPECIALES,,
,,4210301,TEMPORADA ESCOLAR,,
,10002236,421030101,TEMPORADA ESCOLAR, Adornos para cada estación (no eléctricos),
,,4210302,HALLOWEEN,,
,10002236,421030201,HALLOWEEN, Adornos para cada estación (no eléctricos),
,,4210303,FIESTAS PATRIAS,,
,10002236,421030301,FIESTAS PATRIAS, Adornos para cada estación (no eléctricos),
,,42150,INSTALACIONES Y VTA DIRECTA,,
,,4215007,PRODUCTOS VENTA DIRECTA,,
,,421500701,VENTA DIRECTA R.CONJUNTA,,
,,4215010,INST NAVIDAD,,
,,421501001,INST ARMADO ARBOL NAVIDAD,,
,,522501011,INST ARMADO PISCINA ESTRUC,,
,,42104,ARTICULOS PARA BEBE,,
,,4210401,COCHES BEBES Y ACCESORIOS,,
,10000793,421040101,COCHES BEBES, Carritos/sillitas/cochecitos de paseo,
,10000797,421040102,SACOS Y COBERTORES PARA PASEO, Accesorios para carritos/sillitas/cochecitos de paseo,
,10000797,421040103,ACCESORIOS COCHE BEBE, Accesorios para carritos/sillitas/cochecitos de paseo,
,,421040104,ACCESORIOS (MAMADERAS, CHUPETES,
,,427,ORGANIZACION,,
,,42701,CLOSETS,,
,,4270101,COLGADORES DE ROPA (GANCHOS),,
,10000699,427010101,COLGADORES DE MADERA, Paquetes variados de productos de lavandería,
,10000699,427010102,COLGADORES PLASTICOS, Paquetes variados de productos de lavandería,
,10000699,427010103,COLGADORES DE ALAMBRE, Paquetes variados de productos de lavandería,
,10000699,427010104,COLGADORES OTROS MAT, Paquetes variados de productos de lavandería,
,10000699,427010105,COLGADORES INFANTILES, Paquetes variados de productos de lavandería,
,10000699,427010106,ACCESORIOS PARA COLGADORES, Paquetes variados de productos de lavandería,
,,4270102,INTERIORES DE CLOSET,,
,10005098,427010201,KIT CLOSET, Mobiliario de exposición/almacenamiento para oficinas/uso doméstico – Componentes/recambios,
,10005098,427010202,REPISAS DE CLOSET, Mobiliario de exposición/almacenamiento para oficinas/uso doméstico – Componentes/recambios,
,10005098,427010203,ACCESORIOS INTERIOR CLOSET, Mobiliario de exposición/almacenamiento para oficinas/uso doméstico – Componentes/recambios,
,,4270103,RACKS Y ZAPATEROS,,
,10000433,427010301,PORTAZAPATOS Y HORMAS, Calzado – Accesorios/ recambios,
,,4270104,CLOSETS ,,
,10002118,427010401,CLOSET TELA, Guardaropas de oficina/uso doméstico/taquillas,
,10002118,427010402,CLOSET PVC / MELAMINA, Guardaropas de oficina/uso doméstico/taquillas,
,10002189,427010403,ORGANIZACION TELA, Clasificadores/organizadores domésticos,
,10002187,427010404,CAJAS TELA, Cestos/cajas para oficinas/uso doméstico,
,10002118,427010405,SPACE BAGS, Guardaropas de oficina/uso doméstico/taquillas,
,10002187,427010406,ORGANIZACION TELA INF, Cestos/cajas para oficinas/uso doméstico,
,,4270105,ORGANIZADORES DE CAJONES,,
,10002189,427010501,ORGANIZADORES DE CAJONES, Clasificadores/organizadores domésticos,
,,4270106,ORGANIZADORES VIAJE,,
,10001100,427010601,BOLSOS, Mochilas/mochilas con estructura metálica/bolsas de viaje,
,10001100,427010602,MOCHILAS, Mochilas/mochilas con estructura metálica/bolsas de viaje,
,10005200,427010603,ESTUCHES, Bolsas de aseo/neceseres,
,10001099,427010604,MALETAS, Equipaje/maletas/portatrajes,
,,42702,CAJAS, CANASTOS Y GAVETEROS,
,,4270201,CAJAS PLASTICAS,,
,10002187,427020101,CAJAS STANDARD, Cestos/cajas para oficinas/uso doméstico,
,10002187,427020102,CAJAS HEAVY DUTY, Cestos/cajas para oficinas/uso doméstico,
,10002187,427020103,CAJAS MULTIUSO, Cestos/cajas para oficinas/uso doméstico,
,10002187,427020104,CAJAS AGRICOLAS, Cestos/cajas para oficinas/uso doméstico,
,10002187,427020105,CAJAS BAJO CAMA, Cestos/cajas para oficinas/uso doméstico,
,,4270202,CAJAS Y CANASTOS OTROS MATERIALES,,
,10002187,427020201,CAJAS Y CANASTOS RATAN Y OTRAS FIBRAS NATURALES, Cestos/cajas para oficinas/uso doméstico,
,10002187,427020202,CAJAS Y CANASTOS PLASTICO RIGIDO, Cestos/cajas para oficinas/uso doméstico,
,10002187,427020203,CAJAS Y CANASTOS METALICOS, Cestos/cajas para oficinas/uso doméstico,
,10002187,427020204,CAJAS Y CANASTO DE CARTON, Cestos/cajas para oficinas/uso doméstico,
,10002187,427020205,CAJAS DE MADERA, Cestos/cajas para oficinas/uso doméstico,
,,4270203,GAVETEROS ,,
,10002117,427020301,GAVETEROS, Cajones,
,10002117,427020302,CAJONERAS, Cajones,
,,4270204,BAULES,,
,10002187,427020401,BAULES, Cestos/cajas para oficinas/uso doméstico,
,,4270205,INFANTIL,,
,10002187,427020501,CAJAS INFANTILES, Cestos/cajas para oficinas/uso doméstico,
,10002117,427020502,GAVETEROS INFANTILES, Cajones,
,10002187,427020503,BAULES INFANTILES, Cestos/cajas para oficinas/uso doméstico,
,10002189,427020504,LICENCIAS INFANTILES, Clasificadores/organizadores domésticos,
,10003790,427020505,OTROS INFANTILES, Otros tipos de mobiliario de exposición/almacenamiento para oficinas/uso doméstico,
,,42703,ESCUADRAS Y REPISAS,,
,,4270301,REPISAS Y ENTREPANOS MADERA,,
,10002184,427030101,REPISAS MADERA, Unidades de estanterías de oficina/uso doméstico,
,10002184,427030102,KITS SOPORTES Y REPISAS MADERA/MELAMINA, Unidades de estanterías de oficina/uso doméstico,
,10002184,427030103,REPISAS MELAMINA, Unidades de estanterías de oficina/uso doméstico,
,10002184,427030104,MONTADOS AL AIRE, Unidades de estanterías de oficina/uso doméstico,
,,4270302,REPISAS Y ENTREPANO VIDRIO,,
,10002184,427030201,REPISAS VIDRIO, Unidades de estanterías de oficina/uso doméstico,
,,4270303,REPISAS Y ENTREPANOS PLASTICOS,,
,10002184,427030301,REPISAS PLASTICAS, Unidades de estanterías de oficina/uso doméstico,
,,4270304,REPISAS Y ENTREPANOS METALICOS,,
,10002184,427030401,REPISAS METALICAS, Unidades de estanterías de oficina/uso doméstico,
,,4270305,SOPORTES Y RIELES,,
,10005199,427030501,ESCUADRAS Y MENSULAS PARA REPISA, Expositores/armarios de oficina/uso doméstico,
,10005098,427030502,PILARES, RIELES Y SOPORTES,
,10005098,427030503,ACCESORIOS PARA SOPORTES Y RIELES, Mobiliario de exposición/almacenamiento para oficinas/uso doméstico – Componentes/recambios,
,,4270306,REPISAS INFANTILES,,
,10002184,427030601,REPISAS INFANTILES, Unidades de estanterías de oficina/uso doméstico,
,,4270307,COMPLEMENTOS,,
,10005098,427030701,ACCESORIOS SOPORTES Y RIELES, Mobiliario de exposición/almacenamiento para oficinas/uso doméstico – Componentes/recambios,
,,42704,ESCRITORIO (OFICINA),,
,,4270401,PIZARRAS (CARTELERAS Y TABLEROS),,
,10006224,427040101,PIZARRAS, Señales sin imprimir,
,10001278,427040102,TABLEROS, Tableros de presentación (no eléctricos),
,,4270402,ACCESORIOS DE OFICINAS,,
,10003771,427040201,SETS ARTICULOS OFICINA, Paquetes variados de artículos para celebraciones/maquinaria de oficina/artículos de papelería,
,,427040202,UTILES Y ARTICULOS DE OFICINA,,
,10002125,427040203,PAPELEROS, Botes para basura/desperdicio,
,,4270403,REVISTEROS,,
,10002189,427040301,REVISTEROS, Clasificadores/organizadores domésticos,
,,4270404,ROLLOS DE CORCHO,,
,10002449,427040401,ROLLOS DE CORCHO, Revestimiento para suelo – Corcho/bambú,
,,42705,ORGANIZADORES PARA BANO,,
,,4270501,ORGANIZADORES PARA LA DUCHA,,
,10004032,427050101,JABONERAS, Carritos de bañera/ducha – Fijos,
,10006961,427050102,ACCESORIOS CHAMPUCERAS BANO, Accesorios de baño,
,10004032,427050104,ORGANIZADORES DUCHA (COLGANTES), Carritos de bañera/ducha – Fijos,
,10004032,427050103,CANASTOS DUCHA (CHUPONES), Carritos de bañera/ducha – Fijos,
,,4270502,ESQUINEROS DUCHA,,
,10004032,427050201,ESQUINEROS DUCHA, Carritos de bañera/ducha – Fijos,
,10004032,427050202,CANASTOS DUCHA (CHUPONES), Carritos de bañera/ducha – Fijos,
,10004032,427050203,ORGANIZADORES DUCHA (COLGANTES), Carritos de bañera/ducha – Fijos,
,10002245,427050204,ESPEJOS DE BANO, Espejos,
,10002627,427050205,ACCESORIOS DE DUCHA Y TINA, Paquetes variados de accesorios de baño,
,,4270503,GABINETES PARA BANO,,
,10003790,427050301,GABINETES Y ORGANIZADORES (MUEBLES) BANO, Otros tipos de mobiliario de exposición/almacenamiento para oficinas/uso doméstico,
,,4270504,ESTANTES PARA BANO,,
,10002184,427050401,ESTANTES PARA BANO, Unidades de estanterías de oficina/uso doméstico,
,10004033,427050402,TOALLEROS DE BANO, Toalleros en barra/aros – Fijos,
,10002189,427050403,REVISTEROS PARA BANO, Clasificadores/organizadores domésticos,
,,4270505,ACCESORIOS Y CESTOS PARA LA ROPA,,
,,427050501,ACCESORIOS Y CESTOS PARA ROPA OTROS MATERIALES,,
,,42706,ORGANIZADORES PARA COCINA,,
,,4270601,ORGANIZADORES DE GABINETES (INTERIORES),,
,10002189,427060101,REPISAS DE COCINA, Clasificadores/organizadores domésticos,
,10002121,427060102,PORTA ACCESORIOS DE COCINA, Estantes/Bases/Soportes/Dispensadores de cocina para almacenamiento,
,,4270602,SECAPLATOS Y ESCURRIDORES,,
,10002189,427060201,SECAPLATOS, Clasificadores/organizadores domésticos,
,10002189,427060202,ESCURRIDORES, Clasificadores/organizadores domésticos,
,10002189,427060203,SALVALOZAS, Clasificadores/organizadores domésticos,
,,4270603,BOTELLEROS,,
,10002189,427060301,PORTA BOTELLAS, Clasificadores/organizadores domésticos,
,,4270604,CARROS COCINAS Y MULTIESTANTES (VERDULEROS),,
,10001101,427060401,CARROS FERIA / MANDADO, Carritos de la compra,
,10002189,427060402,CARROS VERDULEROS Y FRUTERAS, Clasificadores/organizadores domésticos,
,10002189,427060403,FRUTERAS DE SOBREMESA, Clasificadores/organizadores domésticos,
,,4270605,ORGANIZADORES DE UTENSILIOS,,
,10002189,427060501,PORTAUTENSILIOS DE COCINA, Clasificadores/organizadores domésticos,
,10002189,427060502,ORGANIZADORES DE CUBIERTOS, Clasificadores/organizadores domésticos,
,10002183,427060503,OTROS ORGANIZADORES, Surtidos de artículos de cocina,
,,42707,ESTANTERIAS Y ARMARIOS,,
,,4270701,ESTANTERIAS,,
,10002184,427070101,ESTANTERIAS METALICAS, Unidades de estanterías de oficina/uso doméstico,
,10002184,427070102,ESTANTERIAS PLASTICAS, Unidades de estanterías de oficina/uso doméstico,
,10002184,427070104,ESTANTERIAS MADERA, Unidades de estanterías de oficina/uso doméstico,
,10002184,427070103,ESTANTERIAS CROMADAS, Unidades de estanterías de oficina/uso doméstico,
,10002118,427070105,LOCKERS, Guardaropas de oficina/uso doméstico/taquillas,
,,4270702,ARMARIOS GARAJE,,
,10002118,427070201,ARMARIOS GARAJE PLASTICOS, Guardaropas de oficina/uso doméstico/taquillas,
,,42708,PERCHEROS ,,
,,4270801,PERCHEROS DE PARED (PERCHAS),,
,10002188,427080101,PERCHEROS DE PARED MADERA, Almacenamiento en raíles/carpetas,
,10002188,427080102,PERCHEROS DE PARED METALICOS, Almacenamiento en raíles/carpetas,
,10002188,427080103,PERCHEROS DE PARED PLASTICOS, Almacenamiento en raíles/carpetas,
,,4270802,PERCHEROS DE PISO Y PARAGUEROS,,
,10002188,427080201,PERCHEROS MADERA, Almacenamiento en raíles/carpetas,
,10002188,427080202,PERCHEROS METALICOS, Almacenamiento en raíles/carpetas,
,10002188,427080203,PARAGUEROS, Almacenamiento en raíles/carpetas,
,,4270804,OTROS GANCHOS,,
,10003171,427080401,GANCHOS DEPORTIVOS, Enganches (Acoplamientos/fijadores),
,,4270803,GANCHOS AUTOADHESIVOS Y CHUPAS,,
,10003171,427080301,GANCHOS AUTOADHESIVOS, Enganches (Acoplamientos/fijadores),
,10003171,427080302,GANCHOS CON CHUPAS / VENTOSA, Enganches (Acoplamientos/fijadores),
,,42709,SEGURIDAD INFANTIL,,
,,4270901,SEGURIDAD INFANTIL,,
,,427090101,ACCESORIOS DE SEGURIDAD INFANTIL,,
,,42750,INSTALACIONES Y VTA DIRECTA,,
,,4275007,PRODUCTO VENTA DIRECTA,,
,,427500701,VENTA DIRECTA R. CONJUNTA,,
,,5,JARDIN Y TEMPORADA,,
,,522,AIRE LIBRE,,
,,52201,CAMPING,,
,,5220101,ACCESORIOS CAMPING,,
,10002084,522010101,MESAS MULTIUSO Y ORGANIZADORE, Mesas de acampada,
,10002081,522010102,SILLAS Y PISOS PLEGABLES, Asientos para acampada,
,10003412,522010103,TOLDOS COMEDOR, Cenadores,
,10002085,522010104,COMPLEMENTOS DE CAMPING, Otro mobiliario/muebles de acampada,
,,5220102,CARPAS,,
,10002069,522010201,CARPAS/TIENDA DE CAMPANA 2 Y 3 PERSONAS, Tiendas,
,10002069,522010202,CARPAS/TIENDA DE CAMPANA 4 Y 5 PERSONAS, Tiendas,
,10002069,522010203,CARPAS/TIENDA DE CAMPANA 6 Y MAS PERSONAS, Tiendas,
,,5220103,COLCHONES Y COLCHONETAS,,
,10002079,522010301,COLCHONES INFLABLES ELECTRICO/MULTICAMARA, Sacos/alfombrillas para dormir de acampada,
,10002079,522010302,COLCHONES INFLABLES MANUALES INDIVIDUALES, Sacos/alfombrillas para dormir de acampada,
,10002079,522010303,COLCHONES INFLABLES MANUALES DOBLES, Sacos/alfombrillas para dormir de acampada,
,10002085,522010304,BOMBAS/INFLADORES, Otro mobiliario/muebles de acampada,
,10002079,522010305,COLCHONETAS/SOBREPISOS Y ALMOHADAS, Sacos/alfombrillas para dormir de acampada,
,,5220104,NEVERAS,,
,10002091,522010401,NEVERAS/HIELERAS RIGIDAS, Bolsas de frío/neveras para acampada (no eléctricas),
,10002091,522010402,NEVERA/HIELERAS ELECTRICAS 12V, Bolsas de frío/neveras para acampada (no eléctricas),
,10002091,522010403,NEVERAS/HIELERAS SOFT, Bolsas de frío/neveras para acampada (no eléctricas),
,10002088,522010404,JARROS/BOTELLAS, Equipos de agua para acampada,
,10002094,522010405,ICE/FRIO/GEL PACK, Otros equipamientos para beber/comer/cocinar en acampadas,
,10002091,522010406,COMBOS DE NEVERAS/HIELERAS, Bolsas de frío/neveras para acampada (no eléctricas),
,,5220105,MOCHILAS,,
,10001100,522010501,MOCHILAS/MORRALES DE CAMPING, Mochilas/mochilas con estructura metálica/bolsas de viaje,
,10001100,522010502,BOLSOS Y OTROS, Mochilas/mochilas con estructura metálica/bolsas de viaje,
,,5220106,BOLSAS/ SACOS DE DORMIR,,
,10002080,522010601,BOLSAS DE DORMIR RECTO, Sacos de dormir,
,10002080,522010602,BOLSAS DE DORMIR MOMIA, Sacos de dormir,
,10002080,522010603,BOLSAS DE DORMIR DOBLE, Sacos de dormir,
,,5220107,ARTEFACTOS DE GAS Y OTROS,,
,10002076,522010701,LAMPARAS A GAS, Lámparas para acampadas,
,10002087,522010702,ANAFES Y COCINILLAS A GAS, Estufas/parrillas/hornos de acampada,
,10005264,522010703,CARTUCHOS GAS, Combustibles gaseosos,
,10002076,522010704,OTRAS LAMPARAS DE CAMPING, Lámparas para acampadas,
,,52202,PISCINAS Y ACCESORIOS (INFLABLES),,
,,5220201,PISCINAS Y ACCESORIOS,,
,10003213,522020101,PISCINAS ESTRUCTURALES, Tubos conductores/carcasas para estructuras con agua/tanques/piscinas,
,10003213,522020102,PISCINAS BORDE INFLABLE, Tubos conductores/carcasas para estructuras con agua/tanques/piscinas,
,10003216,522020103,BOMBAS Y FILTROS, Filtros para estructuras con agua/tanques/piscinas (eléctricos),
,,522020104,COBERTORES Y PISOS,,
,10003216,522020105,OTROS ACCESORIOS, Filtros para estructuras con agua/tanques/piscinas (eléctricos),
,,5220202,RECREACION DE PISCINAS O INFLABLES Y OTROS,,
,10003213,522020201,PISCINAS INFLABLES INFANTILES, Tubos conductores/carcasas para estructuras con agua/tanques/piscinas,
,10003213,522020202,PISCINAS RIGIDAS INFANTILES, Tubos conductores/carcasas para estructuras con agua/tanques/piscinas,
,10005155,522020203,FLOTADORES INFLABLES, Juguetes de baño/piscina,
,10005155,522020204,JUEGOS DE ENTRETENCION INFLABLE, Juguetes de baño/piscina,
,10005155,522020205,JUEGOS PARA PISCINA, Juguetes de baño/piscina,
,10001887,522020206,BOTES Y REMOS, Vehículos acuáticos (no motorizados),
,10001852,522020207,ACCESORIOS DE BUCEO Y NATACIO, Equipamientos para deportes de buceo/surf/natación – Accesorios/recambios,
,,52203,MANTENCION DE PISCINAS,,
,,5220301,QUIMICOS PISCINA,,
,10003221,522030101,QUIMICOS LIQUIDOS, Tratamientos/productos químicos para estructuras con agua/tanques/piscinas,
,10003221,522030102,QUIMICOS GRANULADOS, Tratamientos/productos químicos para estructuras con agua/tanques/piscinas,
,10003221,522030103,QUIMICOS EN TABLETAS, Tratamientos/productos químicos para estructuras con agua/tanques/piscinas,
,10003221,522030104,QUIMICOS ESPECIFICOS, Tratamientos/productos químicos para estructuras con agua/tanques/piscinas,
,,5220302,ACCESORIOS PISCINA,,
,10005253,522030201,REDES CON/SIN MANGO, Suministros de piscinas,
,10005253,522030202,CEPILLOS/ESCOBILLAS, Suministros de piscinas,
,10003221,522030203,ANALIZADORES DE CLORO Y PH, Tratamientos/productos químicos para estructuras con agua/tanques/piscinas,
,10003221,522030204,DISPENSADORES DE CLORO, Tratamientos/productos químicos para estructuras con agua/tanques/piscinas,
,10003221,522030205,LIMPIADORES DE FONDO Y ACCESORIOS, Tratamientos/productos químicos para estructuras con agua/tanques/piscinas,
,10003440,522030206,TERMOMETROS, Termómetros – jardín (no eléctricos),
,,5220303,SEGURIDAD DE PISCINAS,,
,10002507,522030301,ESCALERAS, Escaleras – Prefabricadas,
,10003277,522030302,REJAS, Tableros/paneles para vallas,
,,52204,RECREACION,,
,,5220401,JUEGOS DE EXTERIOR,,
,10005182,522040101,COLUMPIOS Y ACCESORIOS, Estructuras de juego al aire libre,
,10005182,522040102,RESBALINES/TOBOGANES, Estructuras de juego al aire libre,
